text,created_at
Starship fuel header tank https://t.co/CVj8057CY6,2020-04-06T07:00:34.000Z
@archillect Like tears in rain,2020-04-06T06:32:53.000Z
@AaronChewning @morgan_murphy Ok,2020-04-06T05:46:46.000Z
@facts_tesla Amazing 🤣🤣,2020-04-06T04:49:02.000Z
Music is a limbic resonator,2020-04-06T02:58:56.000Z
@morgan_murphy Nice ink,2020-04-06T02:14:56.000Z
@TeslaGong Not a question of wanting to do it or not  but rather having anyone there to make sure it gets delivered &amp; works,2020-04-06T02:06:49.000Z
@thirdrowtesla Not true,2020-04-06T00:18:12.000Z
@flcnhvy @Tesla Cool!,2020-04-05T23:47:05.000Z
@BramJan75663351 @flcnhvy @Tesla Love that Gen Shinseki quote!,2020-04-05T23:46:57.000Z
RT @Tesla: Engineering update on the Tesla ventilator,2020-04-05T23:41:16.000Z
@TesLatino @thirdrowtesla Nice color,2020-04-05T22:36:13.000Z
@morgan_murphy Lovable dog ❤️. Mine looks like yours but in black &amp; white.,2020-04-05T22:02:08.000Z
@Aaron_M_DeVries 🤣🤣,2020-04-05T13:36:06.000Z
@alvianchoiri True. Each of these engines is also slightly different. Raptor is evolving rapidly.,2020-04-05T13:00:39.000Z
@SpaceIntellige3 It is stable on the ground without propellant loaded  which is an improvement from OG Atlas,2020-04-05T08:17:56.000Z
@PPathole @wjduncan She’s neither here nor there,2020-04-05T08:11:39.000Z
@JaneidyEve Beatrix Potter energy!,2020-04-05T08:10:42.000Z
@wjduncan One is Havanese &amp; one came from the pound,2020-04-05T08:06:22.000Z
@bluemoondance74 Hard to tell scale  as body diameter is 9m or ~30 ft  but it looks like it could be R2D2 size in this video https://t.co/DxRxsMEwwi,2020-04-05T08:01:38.000Z
So proud https://t.co/Me5HirnJ6N,2020-04-05T07:49:54.000Z
Raptors https://t.co/oycjgNI8HE,2020-04-05T07:30:58.000Z
@yourfavgas @Erdayastronaut @PPathole @austinbarnard45 @LabPadre Hard to hide anything from the Internet! Yeah  we’re going to reuse much of the thrust section.,2020-04-05T07:24:50.000Z
@Erdayastronaut @PPathole @austinbarnard45 @LabPadre Exactly. No point in an abort system on Mars  so got to make the core ship super safe.,2020-04-05T07:23:37.000Z
@Erdayastronaut @PPathole @austinbarnard45 @LabPadre Rockets &amp; spacecraft have to operate in vacuum  so maintaining pressure is fundamental. However  this can be made very safe over time imo.,2020-04-05T07:14:16.000Z
@Erdayastronaut @PPathole @austinbarnard45 @LabPadre There are redundant pressure control valves. It’s a new system and SN3 was simply commanded wrong. Rockets are hard.,2020-04-05T07:08:43.000Z
@Erdayastronaut @PPathole @austinbarnard45 @LabPadre If you lose pressure control on rocket propellant tanks  you’re doomed anyway  so might as well go all in,2020-04-05T07:06:56.000Z
We’re adding this here catchy tune to the music maker in the Tesla!,2020-04-05T07:02:27.000Z
@PPathole @austinbarnard45 @LabPadre Pretty much. Good news is that this was a test configuration error  rather than a design or build mistake. Not enough pressure in the LOX tank ullage to maintain stability with a heavy load in the CH4 tank. This was done with N2.,2020-04-05T05:54:54.000Z
RT @Medtronic: #MDTisMobilizing with @elonmusk. Our collaboration with @Tesla / SpaceX is bearing fruit. @SpaceX is now making a vital comp…,2020-04-04T20:27:23.000Z
@HenryFordNews @Tesla 👍,2020-04-04T18:15:20.000Z
Press any key to continuehttps://t.co/gFnlYoUGdy,2020-04-04T17:42:13.000Z
@NYCHealthSystem @Tesla You’re welcome!,2020-04-04T17:20:32.000Z
u r o k,2020-04-04T11:28:36.000Z
@teslaownersSV @28delayslater @thirdrowtesla Tesla is on second rev of internal ventilator design. Will post an update on this tomorrow.,2020-04-04T03:35:59.000Z
@steezyysosa @teslaownersSV @28delayslater @thirdrowtesla Yeah  about $35k with shipping &amp; taxes,2020-04-04T03:32:55.000Z
@teslaownersSV @28delayslater @thirdrowtesla Bought  but SpaceX is spooling up to manufacture proportional solenoid valves for Medtronic (confirmed as critical today with chair &amp; CEO) https://t.co/zIuesSaXrZ,2020-04-04T03:31:08.000Z
@28delayslater @thirdrowtesla First Medtronic units from Tesla getting installed in NY metro area. These are for worst case situations. https://t.co/xyFRZwv1M7,2020-04-04T03:25:01.000Z
@ThingsWork !!,2020-04-03T23:25:58.000Z
@PlaidModelS @jgrano305 @Kristennetten @brandonbernicky @thirdrowtesla We’re going to simplify Plaid a little. Was getting too complex.,2020-04-03T22:50:59.000Z
@jgrano305 @Kristennetten @brandonbernicky @thirdrowtesla Oh sure  good point. Will discuss with team &amp; make available to buy in Tesla app.,2020-04-03T22:49:22.000Z
@SamTalksTesla @brandonbernicky @thirdrowtesla Some progress,2020-04-03T22:48:10.000Z
@Kristennetten @brandonbernicky @thirdrowtesla Yeah  probably July 1st,2020-04-03T22:47:02.000Z
@brandonbernicky @thirdrowtesla Hoping to roll out traffic lights &amp; stops to wide US release in a few weeks &amp; probably WW release in Q3 (so many variations in each country!). Very important to make sure this is done right.,2020-04-03T22:43:49.000Z
@thirdrowtesla Homelink is 3rd party hardware that increases cost of all cars  but only some people use it  so it’s only installed upon request. Long-term  garage openers are transitioning to WiFi-activated.,2020-04-03T22:40:47.000Z
@bluemoondance74 @JohnCleese Monty Python &amp; Mel Brooks are my all-time favorites,2020-04-03T21:50:38.000Z
@rohanspatel @thirdrowtesla @NorthwellHealth @omead_a Northwell seems to be very pragmatic &amp; sensible. Impressive work in difficult circumstances.,2020-04-03T21:48:17.000Z
@JohnCleese And how to tell if someone’s a witch https://t.co/o5xAopSNw1,2020-04-03T21:37:47.000Z
@JohnCleese So many brilliant scenes. Anarcho-syndicalism! https://t.co/kzjh26wjvV,2020-04-03T21:36:03.000Z
@austinbarnard45 @LabPadre We will see what data review says in the morning  but this may have been a test configuration mistake,2020-04-03T09:13:36.000Z
@maxdreamcreator @LabPadre @jorat1346 It’s true 😀,2020-04-03T04:12:41.000Z
@cody_a_hill Air quality has a much bigger effect on health than people realize. Credit to Larry Page for making me aware of this.,2020-04-03T03:42:48.000Z
@spaceXcentric @LabPadre Some valves leaked at cryo temp. Fixing &amp; will retest soon.,2020-04-03T02:36:37.000Z
@ChrisDungeon @Tesla 🤔,2020-04-03T02:28:58.000Z
RT @JimBridenstine: The worm is back! When the @SpaceX Falcon 9 lifts off carrying @NASA_Astronauts aboard #CrewDragon  it will sport the i…,2020-04-03T00:15:15.000Z
@thirdrowtesla High quality critical feedback from Munro &amp; Co is much appreciated!,2020-04-02T23:29:17.000Z
@PPathole @DrDavidReich Sounds promising. Will be interesting to see results of clinical trials.,2020-04-02T22:42:30.000Z
@DrDavidReich For those who care about details https://t.co/LnylijfJqR,2020-04-02T22:24:34.000Z
@DrDavidReich You’re most welcome! Impressive work by Mount Sinai team.,2020-04-02T22:22:03.000Z
@SciGuySpace SN3 passed ambient temperature pressure test last night  now doing cryogenic,2020-04-02T22:18:12.000Z
@28delayslater @thirdrowtesla Weird that so many troll/bot accounts were activated to attack on this fake issue. Wonder who’s behind it.,2020-04-02T20:23:14.000Z
@flcnhvy @28delayslater @thirdrowtesla Yeah  very important to provide C/BiPAP devices to *prevent* cases from becoming severe. Once severe (intratracheal intubation)  survival rates are low.,2020-04-02T20:11:50.000Z
@28delayslater @thirdrowtesla Invasive ventilators are for worst case patients. Survival rate at that point is low  as Gov Cuomo has pointed out. Nonetheless  we start delivery of intratracheal Medtronic units in NYC tonight.,2020-04-02T19:51:50.000Z
@28delayslater @thirdrowtesla Exactly. Moreover  all hospitals were given exact specifications of Resmed &amp; Philips ventilators before delivery &amp; all confirmed they would be critical.,2020-04-02T19:50:03.000Z
@NuovaRealta @cleantechnica Will call when we reach Mars,2020-04-02T08:54:06.000Z
@28delayslater @thirdrowtesla Exactly,2020-04-02T04:12:18.000Z
@pinkshotgun1 @kimitalvitie Definitely need a wider span,2020-04-01T21:20:07.000Z
@Erdayastronaut @kimitalvitie Yeah,2020-04-01T21:15:25.000Z
@kimitalvitie Yes  v close! Nice work. Those are V0.9 legs  so major upgrades coming. Need wider span  longer stroke &amp; ability to auto-level for uneven ground or leaning into high winds.,2020-04-01T21:12:51.000Z
@carlquintanilla Interesting,2020-04-01T21:01:50.000Z
@thirdrowtesla Y has next-level upgrades  especially body castings &amp; heat pump,2020-04-01T05:08:48.000Z
@NYCHealthSystem @Tesla Happy we could be helpful! More available if needed.,2020-03-31T19:07:54.000Z
@Erdayastronaut @SpaceX @flightclubio Mass of initial SN ships will be a little high &amp; Isp a little low  but  over time  it will be ~150t to LEO fully reusable,2020-03-31T19:02:42.000Z
We have extra FDA-approved ventilators. Will ship to hospitals worldwide within Tesla delivery regions. Device &amp; shipping cost are free. Only requirement is that the vents are needed immediately for patients  not stored in a warehouse. Please me or @Tesla know.,2020-03-31T15:27:02.000Z
@Teslarati @BocaChicaGal The legs extend &amp; telescope out  so are longer than they seem  but not as long as they will be for SN4+,2020-03-31T15:11:05.000Z
@neiltyson One day we will,2020-03-31T04:25:28.000Z
@MarsMeditation @RationalEtienne @PPathole The S-curve appears to be entering the logarithmic phase,2020-03-31T01:19:43.000Z
@RationalEtienne @PPathole https://t.co/jS68gnYs2U https://t.co/4a3h517Zdw,2020-03-31T01:13:49.000Z
@ian1219 Ok,2020-03-30T23:40:53.000Z
@RenataKonkoly https://t.co/pWB6ivYa0J,2020-03-30T20:54:24.000Z
@C3LT_Games Hopefully  Starship will have enough flight history to substitute for Dragon for NASA missions too,2020-03-30T18:36:20.000Z
https://t.co/bvh1TL12l6,2020-03-30T18:31:17.000Z
Now on launch stand https://t.co/Yb5WIEjAkj,2020-03-30T18:27:28.000Z
@teslaownersSV Seeing friends,2020-03-30T18:22:20.000Z
Hello from the Insidehttps://t.co/SV3fWL3bkp,2020-03-30T18:17:00.000Z
Logarithm graphs coming soon https://t.co/Fc81TDSQgc,2020-03-30T17:53:30.000Z
@guardian Magnetic personality,2020-03-30T17:46:11.000Z
@microdentist And many doctors are not treating patients  due to fear of giving or receiving C19,2020-03-28T22:52:02.000Z
@n2179_twit @AbbottNews This sounds great,2020-03-28T05:14:23.000Z
@AbbottNews Can you do a fast antibody test?,2020-03-28T05:11:27.000Z
@ScottSaorAlba Yes,2020-03-27T22:54:50.000Z
Would be great to combine blood donations with a C19 antibody test  so you know if you’re immune. Refill blood banks &amp; give donors peace of mind. https://t.co/hnPpFzzuA9,2020-03-27T22:51:10.000Z
@PPathole @VitalVegas Buzzfeed is a mind virus,2020-03-27T19:00:22.000Z
@VitalVegas Also makes for a great shelter https://t.co/f991AJD2mU,2020-03-27T18:56:22.000Z
@AlexSafahi @NYCMayor We will give away all our ventilators  whether we buy them or build them,2020-03-27T15:55:34.000Z
@kshah07 @yosefontwo @JSellMafia @NYCMayor Yes. Just as with groceries  the panic is also causing hoarding of ventilators  preventing them from reaching the hospitals where they are needed.,2020-03-27T15:42:50.000Z
@NYCMayor Biggest value Tesla is providing is precise delivery of ventilators exactly to the ICU where &amp; when they’re needed. There are many ventilators in warehouses  but stuck in logistics/routing/paperwork issues.,2020-03-27T15:27:10.000Z
@NYCMayor You’re most welcome. Credit to the Tesla team. Will do our best to help in any way.,2020-03-27T15:13:39.000Z
@archillect Dragonfire,2020-03-27T15:02:53.000Z
@thirdrowtesla 🤣🤣,2020-03-27T08:37:01.000Z
@thirdrowtesla Exactly. Douglas Adams knew what he was talking about.,2020-03-27T02:56:44.000Z
@BrianSwails @thirdrowtesla Stop! … In the name of love …,2020-03-26T22:08:40.000Z
RT @thirdrowtesla: The next Autopilot update will stop for red lights and stop signs automatically. https://t.co/JddyJ363Ub,2020-03-26T22:04:57.000Z
@PPathole @AlexBerenson @imperialcollege Yes,2020-03-26T21:40:49.000Z
@FidelCatsro @AlexBerenson .@mayemusk Care to comment?,2020-03-26T21:23:25.000Z
RT @AlexBerenson: 5/ One last point here: Ferguson gives the lockdown credit  which is *interesting* - the UK only began ita lockdown 2 day…,2020-03-26T21:04:47.000Z
RT @AlexBerenson: 4/ Ferguson now predicts that the epidemic in the U.K. will peak and subside within “two to three weeks” - last week’s pa…,2020-03-26T21:04:43.000Z
RT @AlexBerenson: 3/ Essentially  what has happened is that estimates of the viruses transmissibility have increased - which implies that m…,2020-03-26T21:04:35.000Z
RT @AlexBerenson: 2/ He now says both that the U.K. should have enough ICU beds and that the coronavirus will probably kill under 20 000 pe…,2020-03-26T21:04:22.000Z
RT @AlexBerenson: 1/ This is a remarkable turn from Neil Ferguson  who led the @imperialcollege authors who warned of 500 000 UK deaths - a…,2020-03-26T21:02:20.000Z
@teslaownersSV @Teslarati Working on that with Medtronic. Given NY pressing needs  we’re delivering Resmed  Philips &amp; Medtronic ventilators to NY hospitals starting tonight.,2020-03-26T20:30:13.000Z
@Teslarati Sigh,2020-03-26T18:54:25.000Z
@alvianchoiri @utkarshzaveri @fael097 Yes,2020-03-26T08:07:43.000Z
https://t.co/lzh1uj8QCy,2020-03-26T07:56:59.000Z
@MartianDays Physics is the law  everything else is a recommendation,2020-03-26T07:24:01.000Z
SN3 https://t.co/bM1wzzd4Zg,2020-03-26T07:12:50.000Z
@flcnhvy @Tesla Giga New York will reopen for ventilator production as soon as humanly possible. We will do anything in our power to help the citizens of New York.,2020-03-25T19:46:12.000Z
@enscand @PPathole @flcnhvy @Tesla Something weird happened at CDC yesterday. They changed the graph to include “estimated illness onset date”. This is a significantly less rigorous standard. https://t.co/Dz2Nio5ddi,2020-03-25T19:41:51.000Z
@PPathole @flcnhvy @Tesla C19 testing in the US over the past week has grown much faster than C19 positive cases. I think we may have passed the inflection point for US cases (excluding NY) already.,2020-03-25T19:17:31.000Z
@PPathole @flcnhvy @Tesla Yes. Is there more? Should be a lot of data by now.,2020-03-25T18:31:43.000Z
@flcnhvy @Tesla Making good progress. We will do whatever is needed to help in these difficult times.,2020-03-25T18:28:46.000Z
This meme proves it https://t.co/3CHAzxv6dj,2020-03-24T18:42:18.000Z
It’s ducked!,2020-03-24T18:35:36.000Z
.@Apple pls fix awetoekreqt,2020-03-24T18:33:41.000Z
@SamTalksTesla @MikeBloomberg True. @MikeBloomberg  this is  accurate. You believe in journalistic integrity  but if something isn’t done  this will continue.,2020-03-24T18:22:17.000Z
@steezyysosa @TesLatino @flcnhvy @thirdrowtesla @MikeBloomberg @Twitter Have let @twitter know,2020-03-24T18:14:14.000Z
@flcnhvy @thirdrowtesla This is messed up @MikeBloomberg,2020-03-24T18:09:15.000Z
@JBNielsen1985 @stephenpallotta @ajtourville @Teslarati Both,2020-03-24T08:01:27.000Z
@InSpaceXItrust @Kristennetten @thirdrowtesla Could maybe tap the condensation for water too. Seems odd that HVAC systems make pure  fresh water &amp; just dump it on the ground.,2020-03-24T03:30:40.000Z
@SteveHamel16 @JordanWells33 @hereforthecom19 @ScottWapnerCNBC Thanks Tesla China team  China Customs Authority &amp; LAX customs for acting so swiftly,2020-03-24T02:41:46.000Z
@SteveHamel16 @JordanWells33 @hereforthecom19 @ScottWapnerCNBC Yup  China had an oversupply  so we bought 1255 FDA-approved ResMed  Philips &amp; Medtronic ventilators on Friday night &amp; airshipped them to LA. If you want a free ventilator installed  please let us know!,2020-03-24T02:37:43.000Z
@Kristennetten @thirdrowtesla Yeah  pretty much. House could talk to car &amp; know when you’re expected home  so temp &amp; humidity would be perfect just as you arrive. No wasted energy.,2020-03-24T01:46:53.000Z
@romn8tr @stephenpallotta @ajtourville @Teslarati This is a way bigger deal than most people realize,2020-03-24T00:33:16.000Z
@stephenpallotta @ajtourville @Teslarati Sure would love to do home hvac that’s quiet &amp; efficient  with humidity control &amp; HEPA filter,2020-03-24T00:31:14.000Z
@stephenpallotta @ajtourville @Teslarati Yes. PCB design techniques applied to create a heat exchanger that is physically impossible by normal means. Heat pump also has a local heating loop to spool up fast &amp; extend usable temperature range. Octavalve is pretty special too. Team did great work. No credit to me.,2020-03-24T00:24:30.000Z
@ajtourville @Teslarati The heat pump and rear body castings are a step beyond,2020-03-24T00:02:10.000Z
@Teslarati Model Y heat pump is some of the best engineering I’ve seen in a while. Team did next-level work.,2020-03-23T23:19:19.000Z
